"","Label","X.1","X","Species","Treatment","Number","Sample","Recovered","NOTES","Airbrush_Date","Airbrush_volume","Airbrush_Initials","Aliquot_Date","Aliquot_Initials","Chl_box","Host_PTAC_box","Sym_PTAC_box","Sym_density_box","Ash_Bag","Skeleton_Dry_Date","Skeleton_Dry_Initials","Row.names","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"125","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",21,0.000466,160.824,0.333,214,4.352,0.513,"C4","W"
"126","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",17,0.135,149.839,0,225,0,0,"C3","A"
"127","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",10,0.000201,133.277,0.039,194.51,27.824,0.221,"C2","CW"
"128","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",23,0.097,166.284,0,226,0,0,"C4","A"
"129","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",15,0.0004201,141.816,1.848,198.4,4.261,0.463,"C3","W"
"130","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",1,0.000265,158.66,3,208.766,-91.423,0.292,"C1","H"
"131","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",16,0.0002502,98.589,0.501,178.295,16.049,0.275,"C3","CW"
"132","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",5,0.104,155.612,0,226,0,0,"C1","A"
"133","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",2,0.000183,60.296,0,148.703,-90.516,0.201,"C1","CH"
"134","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",3,0.0004045,151.281,0.141,220.667,14.826,0.446,"C1","W"
"135","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",24,0.044,147.941,0,226,0,0,"C4","CA"
"136","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",12,0.039,155.711,0,222,0,0,"C2","CA"
"137","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",11,0.079,171.981,0,229,0,0,"C2","A"
"138","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",20,0.0001903,130.193,0.404,174.982,-108.122,0.21,"C4","CH"
"139","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",28,0.0002347,95.369,0.001,160.742,8.073,0.258,"C5","CW"
"140","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",8,0.0001977,138.777,0.347,182,-81.363,0.217,"C2","CH"
"141","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",13,0.0003126,130.958,1.25,212.938,-84.259,0.344,"C3","H"
"142","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",27,0.0003856,126.851,56.689,192.799,8.579,0.425,"C5","W"
"143","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",19,0.0002872,168.3,83.782,218.004,-99.246,0.316,"C4","H"
"144","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",26,0.0001854,91.541,1.737,132.333,-56.592,0.204,"C5","CH"
"145","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",7,0.0002995,156.329,0.54,217.572,-79.061,0.329,"C2","H"
"146","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",18,0.049,120.656,0,208,0,0,"C3","CA"
"147","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",9,0.0002896,156.573,1.181,220.707,26.346,0.318,"C2","W"
"148","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",6,0.051,134.116,0,225,0,0,"C1","CA"
"149","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",14,0.0001862,70.313,0.333,149,-90,0.205,"C3","CH"
"150","OFAV_PP_2HS12",4,4,"OFAV","PP","19","2HS12","p","","3/25/22","?","?","3/25/22","?","?","?","?","?","B","4/15/22","TL",25,0.0003331,133.426,0.178,197.073,-47.099,0.367,"C5","H"
"151","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",18,0.054,129.212,0,173,0,0,"C3","CA"
"152","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",28,0.0002511,117.137,0.307,157.761,26.313,0.276,"C5","CW"
"153","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",17,0.144,138.882,0,177,0,0,"C3","A"
"154","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",7,0.0004521,138.224,0.316,176.559,-113.486,0.498,"C2","H"
"155","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",6,0.059,141.299,0,184,0,0,"C1","CA"
"156","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",4,0.0002363,139.812,35.827,169.936,15.781,0.26,"C1","CW"
"157","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",16,0.0002412,126.2,82.883,162.591,25.514,0.265,"C3","CW"
"158","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",20,0.0002248,109.412,0.026,155.597,-109.231,0.248,"C4","CH"
"159","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",5,0.139,150.414,0,186,0,0,"C1","A"
"160","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",15,0.0004061,136.606,0.335,167.333,43.771,0.448,"C3","W"
"161","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",2,0.0002026,85.253,0.333,160.667,-88.603,0.223,"C1","CH"
"162","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",13,0.0003955,135.749,77.53,162,-86.067,0.436,"C3","H"
"163","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",14,0.0002445,108.573,0.333,151.657,-90.579,0.269,"C3","CH"
"164","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",30,0.069,121.873,0,174,0,0,"C5","CA"
"165","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",12,0.059,141.649,0,185,0,0,"C2","CA"
"166","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",3,0.0003881,148.016,5.46,179.876,22.004,0.428,"C1","W"
"167","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",10,0.0002453,133.737,0.08,178,25.017,0.27,"C2","CW"
"168","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",8,0.0002429,132.305,0.929,162.287,-84.753,0.267,"C2","CH"
"169","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",27,0.0004225,131.007,0.184,171.192,25.967,0.465,"C5","W"
"170","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",23,0.119,129.957,0,168,0,0,"C4","A"
"171","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",9,0.0004127,148.667,101.056,182.613,35.02,0.455,"C2","W"
"172","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",21,0.0003881,113.342,0.712,157.22,13.595,0.428,"C4","W"
"173","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",19,0.0003684,128.655,0.427,151,-79.592,0.406,"C4","H"
"174","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",26,0.0002437,115.318,0.686,154.088,-76.527,0.268,"C5","CH"
"175","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",1,0.0004143,143.847,0.953,171.833,-83.848,0.456,"C1","H"
"176","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",22,0.000233,102.316,0.101,155.143,15.362,0.256,"C4","CW"
"177","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",29,0.161,134.379,0,178,0,0,"C5","A"
"178","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",25,0.0004275,112.165,0.931,164.769,-66.541,0.471,"C5","H"
"179","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",11,0.146,150.973,0,187,0,0,"C2","A"
"180","OFAV_PP_2HS2",5,5,"OFAV","PP","20","2HS2","p","","3/11/22","10.2","CE","3/11/22","WD","4","1","2","3","B","4/15/22","TL",24,0.057,120.175,0,166,0,0,"C4","CA"
"181","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",12,0.049,157.935,0,227,0,0,"C2","CA"
"182","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",19,0.0004199,169.702,0.054,213.958,-88.683,0.468,"C4","H"
"183","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",2,0.0002055,105.537,0.333,211.354,-81.87,0.228,"C1","CH"
"184","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",9,0.0002987,185.666,0.211,225.073,29.055,0.332,"C2","W"
"185","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",18,0.056,147.753,0,218,0,0,"C3","CA"
"186","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",11,0.113,165.167,0,227,0,0,"C2","A"
"187","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",3,0.0003573,161.076,0.333,213.191,20.556,0.398,"C1","W"
"188","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",21,0.0003742,184.503,148.821,227.987,20.383,0.417,"C4","W"
"189","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",5,0.11,172.043,0,229,0,0,"C1","A"
"190","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",10,0.0002176,141.807,1.27e-11,200.833,65.714,0.242,"C2","CW"
"191","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",8,0.0002377,132.869,0.524,200.644,-94.086,0.264,"C2","CH"
"192","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",25,0.0004103,158.814,0.363,193.608,-80.981,0.457,"C5","H"
"193","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",22,0.0002112,171.981,114.273,215.524,23.829,0.235,"C4","CW"
"194","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",23,0.124,177.703,0,236,0,0,"C4","A"
"195","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",24,0.051,169.844,0,221,0,0,"C4","CA"
"196","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",28,0.0002096,130.904,1.85,209.641,10.62,0.233,"C5","CW"
"197","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",30,0.051,149.306,0,219,0,0,"C5","CA"
"198","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",26,0.0002208,126.419,0.704,178.787,-80.744,0.245,"C5","CH"
"199","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",4,0.0001791,159.695,0.405,210.982,23.334,0.199,"C1","CW"
"200","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",20,0.0002272,151.296,0.052,201.596,-90.813,0.253,"C4","CH"
"201","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",7,0.0003838,174.566,0,220.384,-91.801,0.428,"C2","H"
"202","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",6,0.037,158.277,0,215,0,0,"C1","CA"
"203","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",14,0.0002465,126.566,1.875,205.558,-76.373,0.274,"C3","CH"
"204","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",15,0.0003292,153.96,0.576,192.451,12.711,0.367,"C3","W"
"205","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",16,0.0001999,152.583,0.075,201.183,7.64,0.222,"C3","CW"
"206","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",29,0.113,158.88,0,219,0,0,"C5","A"
"207","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",17,0.13,157.505,0,222,0,0,"C3","A"
"208","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",1,0.0003075,169.188,0.328,221.669,-67.195,0.342,"C1","H"
"209","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",27,0.0003509,170.089,0.619,210.055,8.167,0.391,"C5","W"
"210","OFAV_PP_2HS48",6,6,"OFAV","PP","21","2HS48","p","","3/23/22","19.5","DM","3/23/22","DM","4","1","2","3","C","4/15/22","TL",13,0.0004135,155.836,0.112,215.2,-75.801,0.46,"C3","H"
"211","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",19,0.0004089,172.261,1.491,213.667,-95.782,0.441,"C4","H"
"212","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",2,0.0002203,138.033,0.696,196.488,-73.686,0.237,"C1","CH"
"213","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",18,0.046,175.953,0,213,0,0,"C3","CA"
"214","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",10,0.0002418,165.735,0.809,195.9,16.113,0.26,"C2","CW"
"215","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",6,0.052,172.275,0,206,0,0,"C1","CA"
"216","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",11,0.152,178.42,0,222,0,0,"C2","A"
"217","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",20,0.0002118,158.075,0.285,191,-88.603,0.228,"C4","CH"
"218","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",12,0.055,165.021,0,204,0,0,"C2","CA"
"219","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",27,0.0004595,159.545,0.561,195.052,-3.215,0.495,"C5","W"
"220","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",28,0.0002323,150.665,109.767,185.556,1.909,0.25,"C5","CW"
"221","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",22,0.0002186,156.782,0.075,187.845,11.575,0.235,"C4","CW"
"222","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",29,0.148,168.173,0,212,0,0,"C5","A"
"223","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",15,0.0003789,179.095,148.555,199,17.819,0.408,"C3","W"
"224","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",3,0.0004089,183.088,139.084,220.053,31.088,0.441,"C1","W"
"225","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",7,0.0004098,177.972,0,214,-91.441,0.442,"C2","H"
"226","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",17,0.112,183.995,0,213,0,0,"C3","A"
"227","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",5,0.102,181.342,0,222,0,0,"C1","A"
"228","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",1,0.0003549,165.481,1.396,199.929,-84.579,0.382,"C1","H"
"229","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",9,0.0004192,165.351,0.547,202.012,26.25,0.452,"C2","W"
"230","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",25,0.0004158,160.087,109,197.129,-82.875,0.448,"C5","H"
"231","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",23,0.123,177.599,0,223,0,0,"C4","A"
"232","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",24,0.05,166.387,0,210,0,0,"C4","CA"
"233","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",26,0.0002581,152.641,109.733,194.25,-87.138,0.278,"C5","CH"
"234","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",16,0.0001955,157.333,0.644,194.766,15.322,0.21,"C3","CW"
"235","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",13,0.0004081,170.374,0.028,202.296,-93.26,0.44,"C3","H"
"236","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",14,0.0002358,166.941,0.059,202.659,-100.081,0.254,"C3","CH"
"237","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",8,0.0002409,143.331,0.357,188.102,-93.691,0.259,"C2","CH"
"238","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",21,0.0003686,179.508,0.238,218.059,38.472,0.397,"C4","W"
"239","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",4,0.0002143,157.912,0.582,189.325,31.201,0.231,"C1","CW"
"240","OFAV_PP_2HS6",7,7,"OFAV","PP","22","2HS6","p","","3/4/22","33","TC","3/9/22","TC","4","1","2","3","B","4/15/22","TL",30,0.063,152.19,0,200,0,0,"C5","CA"
"241","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",4,0.0001867,151.734,99.303,208.834,13.109,0.204,"C1","CW"
"242","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",29,0.136,157.417,0,236,0,0,"C5","A"
"243","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",22,0.0002205,121.85,0.333,164.333,1.723,0.242,"C4","CW"
"244","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",10,0.0001809,92.23,0.006,139.028,31.504,0.198,"C2","CW"
"245","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",23,0.129,161.851,0,235,0,0,"C4","A"
"246","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",24,0.046,144.259,0,235,0,0,"C4","CA"
"247","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",21,0.000351,137.256,81.64,177.514,-7.863,0.385,"C4","W"
"248","OFAV_PP_310",8,8,"OFAV","PP","1","310","p","","3/11/22","12.4","CE","3/11/22","CE/WD","4","1","2","3","C","4/15/22","TL",25,0.0004765,146.26,1.01,216.958,-96.582,0.523,"C5","H"
